GeneID	Rank
EIF2AK2	4847
ATG7	4848
KLK6	4849
GRWD1	4850
ZNF500	4851
PTP4A3	4852
FMNL1	4853
DZIP1	4854
KCNN3	4855
HOXB5	4856
IL37	4857
CUL9	4858
ATP1B1	4859
ADCY3	4860
PSMB7	4861
HSBP1	4862
MR1	4863
PMCH	4864
MYDGF	4865
HIST1H2BM	4866
PPP2R1A	4867
KLHL4	4868
REXO4	4869
GPX7	4870
CNPPD1	4871
TCEA2	4872
NRTN	4873
MOCOS	4874
UMPS	4875
ARFGEF1	4876
NDUFAF3	4877
ARMCX5	4878
TGFB2	4879
APRT	4880
MKRN2	4881
FGD1	4882
LRIF1	4883
GIT2	4884
NFYB	4885
MAPK1IP1L	4886
GTF2H5	4887
REV1	4888
RPS27L	4889
CCDC25	4890
CD79B	4891
YWHAQ	4892
CACFD1	4893
PDLIM7	4894
PRSS3	4895
CLUH	4896
IKBKAP	4897
TOMM22	4898
PTPN2	4899
TMEM165	4900
PSMD8	4901
COPS7B	4902
CLK4	4903
GNL1	4904
CDC123	4905
CASP8	4906
DESI1	4907
FAM168B	4908
FAM114A2	4909
VTI1B	4910
NUDT9	4911
GGNBP2	4912
CSNK2A2	4913
LIME1	4914
RIOK2	4915
PTGS2	4916
STAT3	4917
ZC3H15	4918
ZNF81	4919
ZNF79	4920
DHRS3	4921
PSG1	4922
MARCKS	4923
ANKRD49	4924
ZNF174	4925
TRIM9	4926
ATG9A	4927
RIDA	4928
RBM8A	4929
ZNF215	4930
SH3BP2	4931
ZNF821	4932
GPR35	4933
SBNO2	4934
TAF1C	4935
RND3	4936
ITGB2	4937
CAPN1	4938
GRAP	4939
DVL2	4940
RBMS1	4941
RASAL2	4942
RHOBTB3	4943
DMC1	4944
CLTC	4945
TRIM17	4946
UBE2A	4947
SLC3A2	4948
RPL10A	4949
TRAPPC10	4950
RNF11	4951
IL23A	4952
RBM47	4953
PCMTD2	4954
AGAP1	4955
VPS28	4956
PARN	4957
GCOM1	4958
SPAG6	4959
TNS4	4960
LSP1	4961
CCNG2	4962
CLPB	4963
ARHGDIB	4964
G6PD	4965
KIAA0895	4966
PNN	4967
RBP1	4968
WNT11	4969
AFF4	4970
C1orf27	4971
TGIF1	4972
HHAT	4973
E4F1	4974
MLC1	4975
HMGA2	4976
SYNGR1	4977
CIAPIN1	4978
CES2	4979
FOXD2	4980
BICD1	4981
RAI14	4982
CCDC88A	4983
CLSPN	4984
AP2S1	4985
BRPF1	4986
RCN2	4987
SLC6A12	4988
VPS37B	4989
BACE2	4990
FAM8A1	4991
CNNM2	4992
GAL	4993
NOVA2	4994
OGFRL1	4995
USP9X	4996
IDS	4997
SCAF4	4998
VEZT	4999
FBXO38	5000
COG7	5001
VPS41	5002
SFPQ	5003
NMT1	5004
SREBF2	5005
POU4F1	5006
CHSY1	5007
UBE2M	5008
LIMK2	5009
SLC4A5	5010
CDH15	5011
BMP2K	5012
MFSD5	5013
SLC9A3R2	5014
GFRA3	5015
KCNA4	5016
TNFRSF14	5017
ARL4C	5018
AKAP1	5019
VWA8	5020
TOP1	5021
TMEM115	5022
TNK1	5023
BMS1	5024
SEMA6D	5025
SCNN1G	5026
MUC13	5027
PPIC	5028
KCNN2	5029
SNRPD3	5030
USP8	5031
HPSE	5032
ATP8A2	5033
RGS14	5034
OVOL1	5035
RPL22	5036
ALX1	5037
MON2	5038
SRPRA	5039
ELAC2	5040
STK4	5041
MEIS3P1	5042
PQBP1	5043
ZNF22	5044
ATP11A	5045
SERPINB1	5046
AKTIP	5047
ELK4	5048
ULK1	5049
TXLNA	5050
PPEF1	5051
ATF4	5052
AGPAT5	5053
PRCP	5054
SPAG1	5055
PTPN22	5056
SLC33A1	5057
PHC1	5058
DYNC1I2	5059
TNFRSF9	5060
TLL1	5061
ATP5G2	5062
DYNLRB1	5063
MAST4	5064
PACSIN2	5065
SPCS2	5066
DCTN6	5067
GRIN1	5068
ANKRD36B	5069
TFF1	5070
PPP2R3C	5071
DNAJB1	5072
HLA-DQB1	5073
RBM34	5074
KIF1B	5075
VIL1	5076
PPA2	5077
IL2RA	5078
TAOK3	5079
DSE	5080
PAPOLG	5081
BMPR1A	5082
SAMSN1	5083
FAM114A1	5084
APOH	5085
MEOX1	5086
TUBA4B	5087
LETM1	5088
HCCS	5089
SPTLC2	5090
STARD7	5091
UBL4A	5092
ITFG2	5093
MOB1A	5094
CLDN14	5095
ZBP1	5096
TKT	5097
PRDM5	5098
PUM2	5099
RPS21	5100
TRMT61B	5101
ACIN1	5102
RND2	5103
F8A3	5104
ATP10D	5105
PPP1CA	5106
METTL8	5107
ANO1	5108
XRCC2	5109
CUTA	5110
BCL2A1	5111
IMMT	5112
MAN1A1	5113
DTNB	5114
ELOVL5	5115
LRCH1	5116
HDAC6	5117
RAB38	5118
HMG20B	5119
RPL35	5120
RNF208	5121
UBE2J1	5122
YRDC	5123
PDGFRL	5124
HBS1L	5125
MCM3AP	5126
FAM49B	5127
CCNH	5128
HNRNPUL2	5129
SOX2	5130
UBIAD1	5131
GK	5132
HNRNPH3	5133
WDR91	5134
PCSK6	5135
ATP6V0E1	5136
RPS17	5137
RPL36AL	5138
B3GNT2	5139
COX7A2	5140
GNPDA1	5141
PSMC3IP	5142
SLC25A17	5143
NBR1	5144
KARS	5145
AGT	5146
OGFOD1	5147
MAZ	5148
HIST1H3F	5149
MGA	5150
DAZAP1	5151
FAF1	5152
SOX11	5153
CHD8	5154
RCHY1	5155
TRMT61A	5156
RPS6KC1	5157
GTPBP2	5158
USP6NL	5159
SYBU	5160
UCN	5161
ARHGAP11A	5162
SLC25A40	5163
NFRKB	5164
GALNT1	5165
KATNA1	5166
RBM5	5167
MBIP	5168
SERTAD3	5169
SUPT4H1	5170
SLC9A1	5171
MICAL2	5172
BRDT	5173
HIC1	5174
PGP	5175
VSNL1	5176
CEACAM3	5177
HPN	5178
MGRN1	5179
UNC45A	5180
MRPS2	5181
HDAC3	5182
RAC2	5183
RAB22A	5184
ASAP2	5185
CATSPERB	5186
CEL	5187
SPIB	5188
BAG6	5189
NKX3-2	5190
LOX	5191
PLXND1	5192
DEF8	5193
RBMX2	5194
PRSS12	5195
PRDX3	5196
SEMA4F	5197
F2RL3	5198
TAF6L	5199
GLUD2	5200
TESK2	5201
C12orf29	5202
FOXO4	5203
SLC39A9	5204
TP53I11	5205
CR1	5206
SPAG11A	5207
SPTB	5208
SAV1	5209
LRRC8B	5210
SNRNP27	5211
KYAT1	5212
C1orf56	5213
TUB	5214
ZNF230	5215
KLHL22	5216
ZFYVE16	5217
TMBIM4	5218
ATP13A1	5219
APBA2	5220
SYT13	5221
GCDH	5222
SLTM	5223
MYO5C	5224
ATG101	5225
C5	5226
ZNF10	5227
COX7B	5228
CCDC51	5229
PDCD10	5230
NXN	5231
SS18L2	5232
FUS	5233
ZNF544	5234
CYSLTR1	5235
COL18A1	5236
PIGO	5237
LAMB3	5238
CAMK1D	5239
HAUS2	5240
CNOT1	5241
MAP2K4	5242
USP49	5243
CNGB1	5244
PMEL	5245
IL36G	5246
SMARCD3	5247
LIMK1	5248
SOX9	5249
DAPP1	5250
IQCE	5251
RC3H1	5252
FSCN1	5253
PLAUR	5254
ELOVL4	5255
ALOX12P2	5256
ATP2C2	5257
NOC4L	5258
MBOAT2	5259
MLF2	5260
TPP1	5261
CACNA1D	5262
FOXE1	5263
NUP133	5264
CLGN	5265
ATG5	5266
HLA-DMB	5267
DDX51	5268
ZNF202	5269
RHOT1	5270
LRRC61	5271
SP140	5272
RBM15B	5273
ZCCHC6	5274
DBT	5275
SLC2A11	5276
FAM188A	5277
FAM149A	5278
CRLF1	5279
TOLLIP	5280
PLVAP	5281
ZNF471	5282
ABCA1	5283
CTSL	5284
SEH1L	5285
FFAR2	5286
SEL1L	5287
EPHB1	5288
DOK5	5289
PSMF1	5290
BCL10	5291
CEP70	5292
NPFF	5293
DGKQ	5294
NKTR	5295
SEC16A	5296
SLC9A2	5297
SOD1	5298
DHX32	5299
SSH3	5300
TADA2A	5301
APLP1	5302
BCAS1	5303
EIF3H	5304
EMC8	5305
ARF4	5306
RANBP2	5307
NUBP2	5308
GNAS	5309
PPP2R5B	5310
ACAD10	5311
PLTP	5312
CRIP2	5313
PPP1R10	5314
PPP1CC	5315
SEMA3F	5316
POLR2K	5317
GLE1	5318
APBB1IP	5319
TRIM36	5320
ZNF587	5321
NCL	5322
FCGR1A	5323
NDUFS6	5324
MBTPS2	5325
FAM76A	5326
DHX15	5327
CELSR1	5328
XPNPEP3	5329
IDH3B	5330
PCGF2	5331
ASF1A	5332
ORMDL2	5333
BACH2	5334
F5	5335
ZFAND3	5336
H6PD	5337
TPM2	5338
NF1	5339
TK2	5340
RABEP1	5341
RGPD6	5342
C6orf106	5343
HDAC4	5344
GPR137	5345
PEF1	5346
CAMK2B	5347
PEX5	5348
LARS2	5349
RCC1L	5350
GALT	5351
MLLT11	5352
TMEM14B	5353
FNTA	5354
PDZRN4	5355
CAMTA2	5356
SIX2	5357
MRPL28	5358
KDM3A	5359
MYH2	5360
LIN7C	5361
POLR3G	5362
SP2	5363
NOD2	5364
DPM2	5365
INA	5366
NUP98	5367
USO1	5368
PTGDR2	5369
MED17	5370
LIAS	5371
CMAS	5372
EIF3E	5373
TMEM30A	5374
ATF7IP2	5375
HUS1	5376
BET1L	5377
SPATA6	5378
GSR	5379
PPP2R2D	5380
TNFSF11	5381
PLEKHB2	5382
CYB5R4	5383
SMIM14	5384
DNAI2	5385
EPB41	5386
KAT5	5387
DOPEY1	5388
EEA1	5389
EIF3A	5390
CD27	5391
SEPT6	5392
PPIB	5393
ZBTB43	5394
BARX1	5395
HNRNPA1	5396
ZKSCAN3	5397
MKLN1	5398
MRPL33	5399
SDC4	5400
C11orf58	5401
AP3S1	5402
PHYH	5403
RBM12	5404
ZBTB24	5405
VPS39	5406
CECR1	5407
SHROOM2	5408
MALT1	5409
GNG12	5410
RNF141	5411
CDC37L1	5412
AK6	5413
LARP1	5414
EEF1D	5415
ZNF551	5416
SSSCA1	5417
TBC1D15	5418
CEP57	5419
TNIP1	5420
ACADS	5421
MAN2C1	5422
KRT6B	5423
ALDH3A2	5424
SMARCD1	5425
PLS1	5426
CUEDC1	5427
DECR1	5428
GDI2	5429
APC	5430
RALY	5431
SPTBN4	5432
CNTLN	5433
CACNA1I	5434
DDX31	5435
CD72	5436
PSMD7	5437
SNAPC1	5438
STK24	5439
PDE8A	5440
TNNT3	5441
FANCL	5442
STAG1	5443
SLC8A1	5444
NFKB2	5445
ITGA7	5446
TNFRSF17	5447
SIPA1L1	5448
TRMT12	5449
KLF7	5450
FAM86C1	5451
APOL6	5452
LAT	5453
DNM2	5454
SPOUT1	5455
HIGD1A	5456
PARL	5457
DIP2A	5458
HSF4	5459
DUSP11	5460
SLCO5A1	5461
RBCK1	5462
ZBED8	5463
PWP1	5464
ANGPTL4	5465
CLSTN3	5466
HIST1H2AC	5467
CNNM4	5468
PATZ1	5469
FGF9	5470
PHB2	5471
PUS3	5472
AP4M1	5473
ZNF493	5474
GTF2E1	5475
DCLRE1A	5476
HIST1H1D	5477
RPL29	5478
ASB7	5479
CLDN6	5480
RBM6	5481
XBP1	5482
ACADSB	5483
CHN2	5484
CYFIP2	5485
BANK1	5486
TESC	5487
TMEM127	5488
KISS1	5489
SMC1A	5490
FAM174B	5491
KCMF1	5492
SMO	5493
HFE	5494
RBBP5	5495
CCDC81	5496
MYBPC2	5497
SYCP2	5498
WNT5B	5499
UPF1	5500
RNF6	5501
ZNF148	5502
PAQR6	5503
TRMT5	5504
NOTCH3	5505
DUSP7	5506
GOLGA1	5507
ACSM3	5508
MAP6D1	5509
MGAM	5510
BHLHE40	5511
PLD3	5512
PDE4DIP	5513
MCTP1	5514
SEC23B	5515
METTL18	5516
SRRM2	5517
ZBTB7B	5518
VPS52	5519
MAK	5520
OGDHL	5521
CIB1	5522
PFKL	5523
SIRT6	5524
LRFN3	5525
LTBR	5526
PNOC	5527
WHSC1L1	5528
KIAA0100	5529
CEP162	5530
AGPAT1	5531
KIAA0226L	5532
IFIT1	5533
RBM23	5534
MAFG	5535
CGREF1	5536
RGS11	5537
ITGB3BP	5538
EED	5539
ARF5	5540
SP3	5541
MAGEF1	5542
SUPT7L	5543
CKM	5544
OSBPL7	5545
CLCN6	5546
PDE6D	5547
ATMIN	5548
FASN	5549
TMBIM6	5550
MDC1	5551
ZNF480	5552
IFT140	5553
TOMM20	5554
ARHGEF7	5555
PTGER1	5556
USP20	5557
KIAA0586	5558
ITK	5559
GADD45GIP1	5560
ACSL5	5561
C14orf93	5562
TCEB2	5563
PEX11B	5564
TM7SF2	5565
WISP3	5566
SIM2	5567
RPRD2	5568
YEATS2	5569
MAP2K5	5570
BTN3A1	5571
BAG4	5572
ANKRD46	5573
ARHGAP33	5574
DCAF7	5575
C8orf4	5576
RB1	5577
MLYCD	5578
TPCN1	5579
PHF14	5580
ARMC9	5581
ARMCX6	5582
ANXA9	5583
DIAPH3	5584
CYP2F1	5585
CENPQ	5586
PHC2	5587
RPL10	5588
LTA	5589
ITSN1	5590
SATB2	5591
TMF1	5592
PIGR	5593
AKAP8	5594
TMEM70	5595
TFCP2L1	5596
SPTSSA	5597
POLL	5598
PLA2G15	5599
CLK1	5600
OGDH	5601
PIK3C3	5602
THOC6	5603
RBFA	5604
NDUFA9	5605
NMD3	5606
EXO5	5607
SRSF8	5608
COX15	5609
UBE2Q1	5610
SCAF11	5611
HSPB1	5612
ATP5C1	5613
CSGALNACT2	5614
NPRL2	5615
CDC42BPA	5616
TMEM159	5617
PITX2	5618
EIF4A3	5619
CC2D1A	5620
ZFR	5621
SUMO4	5622
GABPA	5623
MOSPD2	5624
MMP10	5625
RNF2	5626
CD200	5627
MVP	5628
PMEPA1	5629
YWHAB	5630
MGAT1	5631
ANGEL2	5632
INSL3	5633
PPIL2	5634
ARTN	5635
FGF14	5636
PDHA1	5637
RARRES1	5638
CEP76	5639
BCL7A	5640
SQRDL	5641
GLT8D1	5642
NXF1	5643
UBE2G2	5644
ITGAV	5645
DNAI1	5646
IFITM2	5647
MED1	5648
DLK2	5649
KBTBD2	5650
HGH1	5651
SPATA5L1	5652
CYTH3	5653
C1S	5654
PBX3	5655
PLAC1	5656
RDH16	5657
OXSM	5658
TMEM160	5659
RPUSD2	5660
GTF2B	5661
PSMB8	5662
FASTKD2	5663
CBFB	5664
LGALS9	5665
BECN1	5666
CSTF1	5667
TRIM44	5668
YOD1	5669
KRT81	5670
CSNK2B	5671
SFRP5	5672
DLX5	5673
ENOX2	5674
LYRM4	5675
TDRKH	5676
ATP6V0A4	5677
RNF19A	5678
PARD6B	5679
CCL5	5680
CCDC53	5681
REEP4	5682
PFDN1	5683
ZXDC	5684
WDR26	5685
NDRG3	5686
C9orf16	5687
TM4SF1	5688
RFX5	5689
PANK3	5690
SLCO1B3	5691
GNAI3	5692
GID4	5693
ZNF787	5694
PLA2G4A	5695
C9orf40	5696
DDX6	5697
CELA2A	5698
CELSR2	5699
MSANTD2	5700
ZMYND10	5701
SLF2	5702
UBA52	5703
SLC24A2	5704
SUPV3L1	5705
STRAP	5706
CREBBP	5707
ETFA	5708
RFXAP	5709
PSAP	5710
PPP1R9A	5711
SCARB2	5712
DISC1	5713
CTNNB1	5714
SMAD9	5715
WNT7B	5716
ASB6	5717
UTP20	5718
PML	5719
TCP11L1	5720
PDE1A	5721
LSM14A	5722
DEF6	5723
PDZD7	5724
TPD52L1	5725
GTF2A1	5726
PDSS2	5727
DPP4	5728
PSMC6	5729
UBE4B	5730
PIK3R3	5731
TICAM1	5732
KCNIP1	5733
CST4	5734
NUMA1	5735
MUC1	5736
BRINP3	5737
ATXN1	5738
JADE3	5739
RRP12	5740
CLN8	5741
ALG11	5742
SLC6A14	5743
GFM1	5744
RBFOX2	5745
NCS1	5746
TMEM45A	5747
ZSCAN32	5748
SPIN2B	5749
BTBD3	5750
DMPK	5751
GPR137B	5752
NPRL3	5753
ZNF652	5754
KBTBD11	5755
PSMA3	5756
ABCF3	5757
CAPZA2	5758
MAG	5759
CDH17	5760
UBE2L3	5761
NOL10	5762
PBXIP1	5763
EPOR	5764
VAC14	5765
RRAS2	5766
MAPKAPK3	5767
CLEC4M	5768
RAF1	5769
MPG	5770
CTNS	5771
LAMTOR5	5772
LGALS7B	5773
DIMT1	5774
ZNF557	5775
CFAP44	5776
MAGEA12	5777
CARS	5778
FBXL12	5779
CAB39	5780
FMO4	5781
SPHAR	5782
MFSD1	5783
HOXA1	5784
SH3GL1	5785
OCEL1	5786
ABCA2	5787
PGGHG	5788
IL12A	5789
ZNF133	5790
C2CD2	5791
KIT	5792
UTP11	5793
ARL6IP1	5794
BID	5795
C19orf66	5796
PDLIM5	5797
TNFRSF12A	5798
TULP3	5799
PEX6	5800
PRRG4	5801
PPP1R13B	5802
REEP2	5803
LANCL2	5804
KLK10	5805
PRPF31	5806
ANKRD17	5807
ZNF430	5808
CD1E	5809
MYBPH	5810
ERF	5811
MRPS27	5812
TMEM231	5813
CORO2A	5814
FKTN	5815
DERL1	5816
PDP1	5817
EDEM3	5818
SDF4	5819
MAGIX	5820
PRKAB2	5821
F3	5822
MUSK	5823
DCAF11	5824
STAB2	5825
ZMAT3	5826
LAMB1	5827
SLC35A5	5828
TTYH1	5829
CAMSAP1	5830
TRIM52	5831
FOXJ3	5832
DOK3	5833
PRKAA1	5834
SMIM7	5835
CNOT7	5836
MGAT4B	5837
DIDO1	5838
BNIP3L	5839
GALNT10	5840
SPRR1B	5841
RPS14	5842
NUDC	5843
APEH	5844
GPC1	5845
GRIK2	5846
PQLC2	5847
ACTG1	5848
ODF2	5849
PRAF2	5850
TRAF3IP3	5851
PLCH2	5852
PCDHB12	5853
GUSB	5854
SLC9A5	5855
COL8A1	5856
NPIPA1	5857
ACVR1	5858
EPYC	5859
RNF220	5860
UCKL1	5861
GJC1	5862
LRCH3	5863
SSPN	5864
SNAI2	5865
RRAGD	5866
BCORL1	5867
MXD1	5868
CHERP	5869
CXCR4	5870
RPS16	5871
GMEB2	5872
ECE1	5873
SRR	5874
ZBBX	5875
ZNF574	5876
ANP32A	5877
QSER1	5878
KIRREL	5879
SGF29	5880
ADAT1	5881
FRS2	5882
MFN2	5883
ZER1	5884
SLC28A3	5885
ECHDC2	5886
COL4A2	5887
ASCL2	5888
EI24	5889
GCFC2	5890
PRPS1	5891
XRCC4	5892
FEZ2	5893
ASAP1	5894
API5	5895
DNAH2	5896
SYMPK	5897
DUS2	5898
NIP7	5899
LGALS1	5900
DNM1	5901
MAP1S	5902
FNBP1L	5903
SYNPO2L	5904
MINPP1	5905
ARCN1	5906
NDUFV2	5907
GPT	5908
LILRB1	5909
PDGFD	5910
MAN2B2	5911
BCKDHB	5912
PSD4	5913
MET	5914
LIN7B	5915
SELL	5916
GPR19	5917
SEC31B	5918
PPP4R3B	5919
SPEN	5920
FBXO17	5921
ALDH1A3	5922
LIMA1	5923
HSPA14	5924
MSL3	5925
EYA4	5926
PTMS	5927
LRRC14	5928
ONECUT2	5929
TEAD4	5930
ATP6V0E2	5931
LLGL1	5932
UQCC1	5933
ENSA	5934
AHR	5935
SKI	5936
ZFP2	5937
LGALS3	5938
CNNM3	5939
MSRB1	5940
ZDHHC17	5941
GTF2A2	5942
LARP4B	5943
TUBA3D	5944
SYF2	5945
MAP3K12	5946
C2orf27A	5947
SIN3B	5948
PYHIN1	5949
CLIP2	5950
TEX11	5951
NAV2	5952
HS3ST3A1	5953
ATN1	5954
TOR1AIP2	5955
TSHR	5956
GSTM4	5957
DCTN1	5958
GPC5	5959
HNRNPL	5960
ZBTB10	5961
MPZL2	5962
HTATIP2	5963
IFNAR1	5964
TM4SF4	5965
NDUFB4	5966
RNF7	5967
SPAG7	5968
DLEC1	5969
POLR1D	5970
BLK	5971
ZNF184	5972
PTX3	5973
HDAC5	5974
SLC7A6	5975
EVC	5976
HNRNPF	5977
PIAS2	5978
CSPP1	5979
TESMIN	5980
RAB35	5981
T	5982
N6AMT1	5983
UBL5	5984
RPS6KA4	5985
TRAPPC9	5986
ADD2	5987
NSG1	5988
CDK2	5989
APOL2	5990
RAB11FIP4	5991
RPL35A	5992
GOLGA7	5993
NCOA6	5994
POU6F2	5995
ARL8B	5996
EIF4B	5997
ALPK1	5998
RGL2	5999
COX4I1	6000
ATP5SL	6001
MAPK7	6002
PLP2	6003
RPL38	6004
TWSG1	6005
KPNA3	6006
PSMC3	6007
CCL18	6008
C10orf12	6009
OSGEPL1	6010
AOAH	6011
GABPB1	6012
RNF113A	6013
RMND5A	6014
OSGEP	6015
RBM10	6016
SDF2	6017
NIPA2	6018
KLHL41	6019
ARHGAP19	6020
GIGYF2	6021
RPS28	6022
GGA3	6023
RPL12	6024
APOA1	6025
EIF3D	6026
RPS4X	6027
MAP2K6	6028
NDUFS4	6029
HIC2	6030
ANKRD6	6031
TNFRSF25	6032
ZNF318	6033
DGCR2	6034
TUBB2A	6035
ARMC4	6036
UBA2	6037
THADA	6038
RPL39	6039
SUPT6H	6040
TAPBPL	6041
CYP26A1	6042
ZNF223	6043
ARNT2	6044
MXI1	6045
PHF20L1	6046
GAA	6047
PTPN4	6048
MID1	6049
GRK3	6050
CISH	6051
CTBS	6052
ELP5	6053
GRAP2	6054
MYCBP2	6055
CCNT1	6056
MRPL49	6057
XPNPEP1	6058
KIZ	6059
ZNF562	6060
IGHMBP2	6061
PECR	6062
SAE1	6063
STAM	6064
CDADC1	6065
ARHGEF18	6066
RBBP7	6067
ERCC8	6068
GSK3A	6069
SHMT1	6070
CLC	6071
CAPN2	6072
E2F1	6073
CDS1	6074
OAT	6075
CD96	6076
ERAP2	6077
GCM1	6078
TYW1	6079
MDH1	6080
LAPTM4A	6081
GTPBP8	6082
DBF4B	6083
PVR	6084
IGSF6	6085
CXCL9	6086
NDRG1	6087
TMEM255A	6088
ZNF484	6089
PDSS1	6090
CACNB2	6091
ADORA1	6092
HSD17B12	6093
SNX27	6094
ABL2	6095
PPP6R1	6096
NAT1	6097
TULP4	6098
COL9A3	6099
DVL3	6100
WDR61	6101
NCAM2	6102
DHX30	6103
FAM198B	6104
SFT2D2	6105
CD48	6106
DCTD	6107
RNF216	6108
MTHFSD	6109
PFKFB3	6110
MYO1D	6111
ZFP30	6112
MCFD2	6113
FGFR1	6114
MRPL44	6115
NARFL	6116
AVP	6117
RASGRP3	6118
BAIAP3	6119
TBL1XR1	6120
LHX2	6121
POT1	6122
HSPA12A	6123
DHX35	6124
CROT	6125
ANKRD11	6126
ATP8B1	6127
PPP1R12A	6128
PRR3	6129
MLPH	6130
NAA35	6131
ZNF12	6132
PCDH1	6133
FAM120C	6134
LXN	6135
HNF4A	6136
IBTK	6137
SIGLEC9	6138
MLIP	6139
SCYL2	6140
AAK1	6141
PCDHA5	6142
PEX3	6143
TLN2	6144
AP1B1	6145
TTC26	6146
ATRN	6147
SPAG8	6148
NTHL1	6149
ARPC4	6150
INVS	6151
HOXA10	6152
PTBP2	6153
OSBPL9	6154
ATF2	6155
CRAT	6156
FTCD	6157
ZAP70	6158
SMAD5	6159
NUAK2	6160
PSEN1	6161
SIPA1	6162
TMLHE	6163
PRKAA2	6164
NAPA	6165
YAP1	6166
POF1B	6167
CEACAM21	6168
MYL4	6169
PARM1	6170
HMGN2	6171
CD1D	6172
CHGB	6173
LEP	6174
MGST3	6175
ZC3H13	6176
EDN3	6177
AGPAT3	6178
AKAP8L	6179
OR7E156P	6180
RBM42	6181
CBY1	6182
ARID3A	6183
RRP7A	6184
UIMC1	6185
DYRK4	6186
RRP1	6187
UAP1	6188
C1QTNF1	6189
MLLT10	6190
KBTBD4	6191
BCAR3	6192
S100A11	6193
TPM4	6194
FHOD3	6195
SLC25A1	6196
ATP5L	6197
PIGN	6198
VASH2	6199
TXN	6200
ADM	6201
EFNA5	6202
COMMD4	6203
AASS	6204
FAM35A	6205
KCNH6	6206
CLPP	6207
DPYSL3	6208
TRAPPC2	6209
CREM	6210
TEX261	6211
BARX2	6212
POMGNT1	6213
VPS53	6214
TM2D1	6215
GPR1	6216
RPL31	6217
POLI	6218
VCPIP1	6219
THOC1	6220
KAT7	6221
CHML	6222
RAPGEF6	6223
NAP1L1	6224
NPAT	6225
TMEM259	6226
IDH3G	6227
UQCRC1	6228
UBTF	6229
NCAPH2	6230
TAF1	6231
SKIV2L2	6232
OSBPL10	6233
IL1RAP	6234
LARP4	6235
PRKAR1A	6236
TRIM5	6237
ARPC1B	6238
TRAFD1	6239
SNTB1	6240
LAX1	6241
CYHR1	6242
CTAGE5	6243
CA12	6244
MED4	6245
DPM1	6246
AKR1D1	6247
CFHR4	6248
COL11A2	6249
IL5RA	6250
SMURF2	6251
GLS2	6252
SLC12A7	6253
SMARCA1	6254
CDX1	6255
DNAJA2	6256
SLC35C1	6257
CLINT1	6258
OAS1	6259
PMS1	6260
EIF2S2	6261
HELZ	6262
BTN2A1	6263
TAF7L	6264
SLC43A3	6265
OCLN	6266
RARB	6267
IFNA14	6268
YIPF3	6269
ARPC5	6270
TUBB4A	6271
SLC1A7	6272
DHCR7	6273
FSTL1	6274
ENTPD2	6275
STK17A	6276
WIPF2	6277
PEX14	6278
RPS27A	6279
KCNJ2	6280
FBXO34	6281
PDCD1LG2	6282
CDC42EP3	6283
KRT6C	6284
CAPZB	6285
ZKSCAN7	6286
IFI27	6287
SURF2	6288
RPS29	6289
SLC6A3	6290
CTNNA1	6291
PMS2P2	6292
XAF1	6293
IL36RN	6294
PREP	6295
HMGCS2	6296
IL7	6297
RTN3	6298
GLYR1	6299
ZNF428	6300
SV2A	6301
UFC1	6302
DUSP10	6303
GPATCH1	6304
TEP1	6305
ELP4	6306
ATP6V0A1	6307
GSPT2	6308
CSHL1	6309
RIPK1	6310
NEK1	6311
ARPC3	6312
ST8SIA4	6313
MAPK11	6314
UXT	6315
EBAG9	6316
MCRS1	6317
CCPG1	6318
CNOT8	6319
CD38	6320
LRPAP1	6321
RCBTB1	6322
CFAP70	6323
ANAPC2	6324
TCTN3	6325
MDFIC	6326
MBD2	6327
C22orf29	6328
SUMO1	6329
RPL23AP7	6330
NFX1	6331
CCDC134	6332
SENP5	6333
TALDO1	6334
SPRR1A	6335
NUDCD3	6336
GOLGB1	6337
CAV3	6338
ANAPC10	6339
TMEM51	6340
MAP1B	6341
MAPKAPK5	6342
CHCHD3	6343
SC5D	6344
TSC22D2	6345
UBN1	6346
TRO	6347
PHKA2	6348
RAB21	6349
VEGFA	6350
DDN	6351
PTMA	6352
MLH1	6353
SIKE1	6354
MUS81	6355
OSMR	6356
JRK	6357
TMEM161A	6358
LACTB2	6359
TEX10	6360
SEC61B	6361
PSME1	6362
FANCE	6363
BCCIP	6364
ZNF324B	6365
CEACAM8	6366
ABHD17A	6367
G3BP1	6368
ELK3	6369
RAB40C	6370
DESI2	6371
ZNF335	6372
SLC35D2	6373
TRIM14	6374
CTSB	6375
CORIN	6376
ZNRF4	6377
NT5C2	6378
MYOF	6379
ATP2B1	6380
LDB1	6381
TUSC2	6382
H2AFY2	6383
HIST1H3I	6384
PHLDA3	6385
TNFAIP8	6386
TLR5	6387
STAG3	6388
IL1RL2	6389
OLFML2B	6390
NDUFA10	6391
SIVA1	6392
OARD1	6393
MSX2	6394
CASP7	6395
CD8A	6396
DENND1B	6397
ECD	6398
MYCN	6399
MBD4	6400
SCAMP4	6401
NAP1L2	6402
HOXD13	6403
UGGT2	6404
ADGRA3	6405
PRPF6	6406
UBP1	6407
MAGEA2B	6408
SPG11	6409
RBM7	6410
GBAS	6411
FAM153A	6412
DDX54	6413
ASGR1	6414
ZNF764	6415
EFL1	6416
LY6D	6417
EP400	6418
ATP8B2	6419
PPARA	6420
C4BPB	6421
CD70	6422
WRNIP1	6423
